time,open,high,low,close,tick_volume,spread,real_volume
2024-12-19 12:30:00,0.62416,0.62491,0.62413,0.62456,1934,5,0
2024-12-19 13:00:00,0.62457,0.62511,0.62456,0.62492,1708,5,0
2024-12-19 13:30:00,0.62491,0.62498,0.6246,0.62493,1740,5,0
2024-12-19 14:00:00,0.62493,0.62522,0.62462,0.62476,2420,5,0
2024-12-19 14:30:00,0.62477,0.62515,0.62461,0.62492,2349,5,0
2024-12-19 15:00:00,0.6249,0.6258,0.62459,0.62563,2952,5,0
2024-12-19 15:30:00,0.62565,0.62583,0.62494,0.62523,4484,5,0
2024-12-19 16:00:00,0.62522,0.62601,0.62518,0.62557,3333,5,0
2024-12-19 16:30:00,0.62556,0.6265,0.62547,0.62611,3559,5,0
2024-12-19 17:00:00,0.62612,0.6265,0.62559,0.62577,3712,5,0
2024-12-19 17:30:00,0.62577,0.62588,0.62524,0.62532,3613,5,0
2024-12-19 18:00:00,0.62531,0.62614,0.6249,0.62596,3457,5,0
2024-12-19 18:30:00,0.62593,0.62626,0.62496,0.62497,2942,5,0
2024-12-19 19:00:00,0.62497,0.62572,0.62479,0.62546,2738,5,0
2024-12-19 19:30:00,0.62547,0.6255,0.62465,0.6247,2126,5,0
2024-12-19 20:00:00,0.62469,0.62507,0.62395,0.62496,2556,5,0
2024-12-19 20:30:00,0.62495,0.62528,0.62474,0.6252,2007,5,0
2024-12-19 21:00:00,0.62518,0.62547,0.62465,0.62477,2098,5,0
2024-12-19 21:30:00,0.62475,0.62486,0.62421,0.62421,1773,5,0
2024-12-19 22:00:00,0.62422,0.62451,0.62397,0.62424,1880,5,0
2024-12-19 22:30:00,0.62423,0.62454,0.62397,0.62416,1515,5,0
2024-12-19 23:00:00,0.62416,0.62416,0.62365,0.62392,754,6,0
2024-12-19 23:30:00,0.62393,0.62395,0.62375,0.62387,599,5,0
2024-12-20 00:00:00,0.62315,0.62385,0.62303,0.62374,332,16,0
2024-12-20 00:30:00,0.62372,0.62379,0.62328,0.62338,363,11,0
2024-12-20 01:00:00,0.62338,0.62365,0.62325,0.62335,784,5,0
2024-12-20 01:30:00,0.62335,0.62336,0.6229,0.62307,759,5,0
2024-12-20 02:00:00,0.62307,0.62348,0.62292,0.62309,1535,5,0
2024-12-20 02:30:00,0.62308,0.62326,0.62246,0.62253,1645,5,0
2024-12-20 03:00:00,0.62253,0.62289,0.62197,0.6227,2462,5,0
2024-12-20 03:30:00,0.62271,0.62333,0.62268,0.62294,2333,5,0
2024-12-20 04:00:00,0.62294,0.62309,0.62264,0.62266,1937,5,0
2024-12-20 04:30:00,0.62267,0.62279,0.62222,0.62273,1688,5,0
2024-12-20 05:00:00,0.62273,0.623,0.62228,0.62234,1554,5,0
2024-12-20 05:30:00,0.62234,0.62234,0.62147,0.62211,1687,5,0
2024-12-20 06:00:00,0.62211,0.62259,0.62197,0.62223,1072,5,0
2024-12-20 06:30:00,0.62222,0.62256,0.62207,0.62249,900,5,0
2024-12-20 07:00:00,0.62249,0.62264,0.62215,0.62252,1099,5,0
2024-12-20 07:30:00,0.62251,0.62264,0.62223,0.62241,1219,5,0
2024-12-20 08:00:00,0.62241,0.62354,0.62217,0.62335,2746,5,0
2024-12-20 08:30:00,0.62335,0.62447,0.6232,0.6242,2390,5,0
