time,open,high,low,close,tick_volume,spread,real_volume
2024-03-04 03:00:00,0.88292,0.8838,0.88288,0.8835,2743,2,0
2024-03-04 04:00:00,0.88351,0.8837,0.88252,0.88265,1195,2,0
2024-03-04 05:00:00,0.88263,0.88298,0.88248,0.88274,1363,2,0
2024-03-04 06:00:00,0.88274,0.88334,0.88254,0.8833,1313,2,0
2024-03-04 07:00:00,0.8833,0.88346,0.88283,0.88309,1914,2,0
2024-03-04 08:00:00,0.88307,0.88338,0.88282,0.88294,1528,2,0
2024-03-04 09:00:00,0.88294,0.88329,0.88054,0.88094,3187,2,0
2024-03-04 10:00:00,0.88095,0.88258,0.88088,0.88232,3926,2,0
2024-03-04 11:00:00,0.88233,0.88262,0.88185,0.88252,2783,2,0
2024-03-04 12:00:00,0.88253,0.88371,0.8825,0.88318,4015,2,0
2024-03-04 13:00:00,0.88319,0.88405,0.88297,0.88366,1943,2,0
2024-03-04 14:00:00,0.88366,0.88515,0.88358,0.88503,2680,2,0
2024-03-04 15:00:00,0.88503,0.88639,0.88434,0.88444,2819,2,0
2024-03-04 16:00:00,0.88443,0.8855,0.88424,0.88439,4000,2,0
2024-03-04 17:00:00,0.88439,0.88611,0.88433,0.88473,4090,2,0
2024-03-04 18:00:00,0.88474,0.88482,0.8839,0.88417,2625,2,0
2024-03-04 19:00:00,0.88415,0.88496,0.88396,0.88433,2942,2,0
2024-03-04 20:00:00,0.88434,0.88502,0.88385,0.88496,1795,2,0
2024-03-04 21:00:00,0.88495,0.88505,0.88461,0.88503,1585,2,0
2024-03-04 22:00:00,0.88504,0.88518,0.88459,0.88478,1154,2,0
2024-03-04 23:00:00,0.88478,0.88496,0.8847,0.88488,647,2,0
2024-03-05 00:00:00,0.88401,0.88493,0.88401,0.8845,2306,6,0
2024-03-05 01:00:00,0.88475,0.88527,0.88442,0.88521,786,2,0
2024-03-05 02:00:00,0.88526,0.88534,0.8849,0.88514,1272,2,0
2024-03-05 03:00:00,0.88513,0.88572,0.88496,0.88549,2405,2,0
2024-03-05 04:00:00,0.8855,0.88566,0.88509,0.88533,1149,2,0
2024-03-05 05:00:00,0.8853,0.88541,0.88487,0.88508,851,2,0
2024-03-05 06:00:00,0.88509,0.88551,0.88505,0.88542,792,2,0
2024-03-05 07:00:00,0.88542,0.88568,0.88519,0.88557,1089,2,0
2024-03-05 08:00:00,0.88558,0.88618,0.88545,0.88547,2432,2,0
2024-03-05 09:00:00,0.8855,0.88653,0.88549,0.88581,3067,2,0
2024-03-05 10:00:00,0.8858,0.88593,0.88519,0.8858,4172,2,0
