time,open,high,low,close,tick_volume,spread,real_volume
2019-05-09 20:00:00,0.94161,0.94276,0.94062,0.94154,11257,36,0
2019-05-10 00:00:00,0.94111,0.94309,0.93731,0.94125,94077,19,0
2019-05-10 04:00:00,0.94125,0.94297,0.93984,0.94145,21147,40,0
2019-05-10 08:00:00,0.94146,0.94223,0.94096,0.94148,12824,40,0
2019-05-10 12:00:00,0.94149,0.94232,0.9377,0.93775,16862,16,0
2019-05-10 16:00:00,0.93775,0.93988,0.9372,0.93956,23309,40,0
2019-05-10 20:00:00,0.93956,0.93979,0.93839,0.93855,13147,40,0
2019-05-13 00:00:00,0.93774,0.93978,0.93465,0.93794,74364,40,0
2019-05-13 04:00:00,0.93794,0.93822,0.9371,0.93752,6489,40,0
2019-05-13 08:00:00,0.93751,0.93765,0.93614,0.93657,9990,40,0
2019-05-13 12:00:00,0.93656,0.93755,0.9357,0.93681,15744,40,0
2019-05-13 16:00:00,0.93681,0.93684,0.93452,0.93546,24105,18,0
2019-05-13 20:00:00,0.93545,0.93622,0.93489,0.93524,11941,17,0
2019-05-14 00:00:00,0.9351,0.93726,0.9341,0.93663,63950,21,0
2019-05-14 04:00:00,0.93663,0.93715,0.93604,0.9361,8641,18,0
2019-05-14 08:00:00,0.93609,0.93637,0.93426,0.9347,10582,15,0
2019-05-14 12:00:00,0.9347,0.93568,0.93398,0.93499,13613,40,0
2019-05-14 16:00:00,0.93499,0.936,0.93422,0.93544,18442,40,0
2019-05-14 20:00:00,0.93544,0.93552,0.93432,0.93443,6569,40,0
2019-05-15 00:00:00,0.93464,0.93493,0.93003,0.9331,63935,17,0
2019-05-15 04:00:00,0.9331,0.93359,0.93205,0.93262,9342,17,0
2019-05-15 08:00:00,0.93264,0.93328,0.93206,0.933,9694,40,0
2019-05-15 12:00:00,0.933,0.93347,0.93155,0.93269,15124,40,0
2019-05-15 16:00:00,0.93268,0.93376,0.93017,0.93062,24873,40,0
2019-05-15 20:00:00,0.93062,0.93092,0.92995,0.93048,7825,20,0
2019-05-16 00:00:00,0.93079,0.93145,0.92612,0.93014,57642,19,0
2019-05-16 04:00:00,0.93014,0.93056,0.92673,0.92897,9760,18,0
2019-05-16 08:00:00,0.92897,0.92975,0.92801,0.9294,9029,40,0
2019-05-16 12:00:00,0.9294,0.9295,0.92721,0.92781,13103,40,0
2019-05-16 16:00:00,0.92781,0.92804,0.92601,0.92754,13705,16,0
2019-05-16 20:00:00,0.92754,0.92845,0.92667,0.92714,9521,40,0
2019-05-17 00:00:00,0.92749,0.92972,0.92291,0.92729,70101,17,0
2019-05-17 04:00:00,0.92729,0.92826,0.92686,0.92726,9586,40,0
2019-05-17 08:00:00,0.92726,0.92834,0.92671,0.92746,12373,40,0
2019-05-17 12:00:00,0.92746,0.92959,0.92695,0.92954,14232,40,0
2019-05-17 16:00:00,0.92954,0.92963,0.92451,0.92517,23023,40,0
2019-05-17 20:00:00,0.92517,0.92517,0.92281,0.92435,10480,16,0
2019-05-20 00:00:00,0.92869,0.93119,0.92595,0.92871,65524,17,0
2019-05-20 04:00:00,0.9287,0.92953,0.9281,0.92922,10145,40,0
2019-05-20 08:00:00,0.92922,0.93109,0.92891,0.93013,11372,40,0
2019-05-20 12:00:00,0.93014,0.93045,0.92792,0.92823,11790,40,0
2019-05-20 16:00:00,0.92823,0.92968,0.9277,0.92808,16416,40,0
2019-05-20 20:00:00,0.92808,0.92856,0.92699,0.92707,6106,18,0
2019-05-21 00:00:00,0.92701,0.92981,0.9212,0.92884,69762,20,0
2019-05-21 04:00:00,0.92884,0.92923,0.92365,0.92377,12083,40,0
2019-05-21 08:00:00,0.92377,0.92379,0.92243,0.92278,10079,40,0
2019-05-21 12:00:00,0.92278,0.92389,0.92136,0.92149,13645,40,0
2019-05-21 16:00:00,0.92148,0.92345,0.9211,0.92285,21026,40,0
2019-05-21 20:00:00,0.92285,0.9229,0.92202,0.92243,6255,18,0
2019-05-22 00:00:00,0.92254,0.92478,0.92005,0.92145,62791,18,0
2019-05-22 04:00:00,0.92144,0.92242,0.92108,0.92213,6912,40,0
2019-05-22 08:00:00,0.92215,0.92306,0.92149,0.92212,10512,40,0
2019-05-22 12:00:00,0.92213,0.92305,0.91992,0.92063,12400,40,0
2019-05-22 16:00:00,0.92062,0.92391,0.92011,0.92386,17473,40,0
2019-05-22 20:00:00,0.92386,0.92468,0.92357,0.92398,7505,40,0
2019-05-23 00:00:00,0.92428,0.92967,0.92324,0.9236,68515,11,0
2019-05-23 04:00:00,0.9236,0.92447,0.92314,0.92431,6320,40,0
2019-05-23 08:00:00,0.92431,0.92526,0.92389,0.92479,11637,40,0
2019-05-23 12:00:00,0.92477,0.92652,0.9246,0.92646,13025,40,0
2019-05-23 16:00:00,0.92646,0.92945,0.92557,0.92918,25761,40,0
2019-05-23 20:00:00,0.92918,0.92956,0.92866,0.92924,10521,40,0
2019-05-24 00:00:00,0.92964,0.93172,0.92727,0.92984,67134,12,0
2019-05-24 04:00:00,0.92985,0.93015,0.92715,0.92778,9493,17,0
2019-05-24 08:00:00,0.92778,0.92862,0.92724,0.92785,11266,40,0
2019-05-24 12:00:00,0.92785,0.92983,0.9278,0.92972,12823,17,0
2019-05-24 16:00:00,0.92972,0.93132,0.92917,0.92965,18773,40,0
2019-05-24 20:00:00,0.92965,0.93161,0.92962,0.9307,7475,40,0
2019-05-27 00:00:00,0.93099,0.93226,0.92907,0.9312,43430,20,0
2019-05-27 04:00:00,0.9312,0.93196,0.93079,0.93154,10392,40,0
2019-05-27 08:00:00,0.93152,0.93216,0.93033,0.93072,9711,40,0
2019-05-27 12:00:00,0.93072,0.93144,0.93048,0.93076,6186,40,0
2019-05-27 16:00:00,0.93076,0.93077,0.92897,0.92926,5646,40,0
2019-05-27 20:00:00,0.92926,0.92983,0.92903,0.92937,3719,19,0
2019-05-28 00:00:00,0.92954,0.93438,0.929,0.93041,68370,15,0
2019-05-28 04:00:00,0.93042,0.93108,0.92979,0.93056,9231,40,0
2019-05-28 08:00:00,0.93056,0.93133,0.93009,0.93101,13195,40,0
2019-05-28 12:00:00,0.93101,0.93297,0.93096,0.93293,13117,40,0
2019-05-28 16:00:00,0.93294,0.9341,0.93277,0.93397,20400,40,0
2019-05-28 20:00:00,0.93397,0.93431,0.9332,0.93375,10047,17,0
2019-05-29 00:00:00,0.93387,0.93666,0.93299,0.93432,78421,18,0
2019-05-29 04:00:00,0.93432,0.9345,0.93358,0.93423,12005,40,0
2019-05-29 08:00:00,0.93423,0.93465,0.93358,0.93403,15017,40,0
2019-05-29 12:00:00,0.93403,0.93494,0.93371,0.9341,16217,40,0
2019-05-29 16:00:00,0.9341,0.93666,0.93334,0.93442,27964,40,0
2019-05-29 20:00:00,0.93442,0.93494,0.93364,0.93484,10128,40,0
2019-05-30 00:00:00,0.93494,0.93659,0.93158,0.93519,68527,15,0
2019-05-30 04:00:00,0.93519,0.93631,0.93455,0.93623,12481,40,0
