time,open,high,low,close,tick_volume,spread,real_volume
2024-03-04 04:00:00,1.35616,1.3566,1.35561,1.35591,1714,2,0
2024-03-04 05:00:00,1.3559,1.35616,1.35572,1.35594,1964,2,0
2024-03-04 06:00:00,1.35593,1.35626,1.35583,1.35614,1280,2,0
2024-03-04 07:00:00,1.35616,1.35654,1.35612,1.35641,1077,2,0
2024-03-04 08:00:00,1.35643,1.35657,1.35617,1.3562400000000001,1676,2,0
2024-03-04 09:00:00,1.35621,1.35667,1.35561,1.3557299999999999,2855,2,0
2024-03-04 10:00:00,1.3557299999999999,1.35724,1.35569,1.35712,4167,2,0
2024-03-04 11:00:00,1.35713,1.35717,1.35591,1.3562400000000001,3249,2,0
2024-03-04 12:00:00,1.35623,1.35663,1.35577,1.35589,4270,2,0
2024-03-04 13:00:00,1.35589,1.35653,1.35584,1.35641,3049,2,0
2024-03-04 14:00:00,1.35641,1.3571,1.35628,1.35709,3077,2,0
2024-03-04 15:00:00,1.35709,1.35838,1.35651,1.35669,5270,2,0
2024-03-04 16:00:00,1.3566799999999999,1.35717,1.35591,1.35652,5352,2,0
2024-03-04 17:00:00,1.35653,1.35769,1.35612,1.35618,5483,2,0
2024-03-04 18:00:00,1.35617,1.3566799999999999,1.35564,1.35655,3758,2,0
2024-03-04 19:00:00,1.35656,1.35723,1.35644,1.3571,3137,2,0
2024-03-04 20:00:00,1.35711,1.35782,1.3568,1.35776,2449,2,0
2024-03-04 21:00:00,1.35776,1.35815,1.3575,1.35795,2445,2,0
2024-03-04 22:00:00,1.35794,1.35804,1.35746,1.3575599999999999,2762,2,0
2024-03-04 23:00:00,1.35754,1.3578700000000001,1.35723,1.35733,902,2,0
2024-03-05 00:00:00,1.35731,1.35759,1.35705,1.3572600000000001,1268,19,0
2024-03-05 01:00:00,1.35741,1.35764,1.35709,1.3575599999999999,607,2,0
2024-03-05 02:00:00,1.35758,1.35784,1.35728,1.3577,1350,2,0
2024-03-05 03:00:00,1.35772,1.35796,1.35724,1.35724,2480,2,0
2024-03-05 04:00:00,1.35724,1.3585,1.35709,1.35803,1790,2,0
2024-03-05 05:00:00,1.35803,1.35832,1.35767,1.35794,899,2,0
2024-03-05 06:00:00,1.35793,1.35832,1.35782,1.3583,1129,2,0
2024-03-05 07:00:00,1.35828,1.3586,1.35791,1.3585099999999999,1606,2,0
2024-03-05 08:00:00,1.35852,1.35953,1.35822,1.35935,2155,2,0
2024-03-05 09:00:00,1.3593600000000001,1.3599,1.3591199999999999,1.35968,2199,2,0
2024-03-05 10:00:00,1.35968,1.36051,1.35937,1.3599999999999999,3197,2,0
2024-03-05 11:00:00,1.3599999999999999,1.3602699999999999,1.35821,1.35882,2782,2,0
2024-03-05 12:00:00,1.35881,1.35891,1.35791,1.3581699999999999,2646,2,0
2024-03-05 13:00:00,1.35816,1.35872,1.35791,1.35861,2039,2,0
2024-03-05 14:00:00,1.3586,1.35978,1.35859,1.35962,2385,2,0
2024-03-05 15:00:00,1.35961,1.35979,1.35791,1.35884,4161,2,0
2024-03-05 16:00:00,1.35884,1.35904,1.3572600000000001,1.35802,5381,2,0
2024-03-05 17:00:00,1.3577,1.3577,1.35554,1.3569,6013,2,0
2024-03-05 18:00:00,1.35689,1.35834,1.3566799999999999,1.35792,5449,2,0
2024-03-05 19:00:00,1.35791,1.35809,1.3572199999999999,1.35764,3534,2,0
2024-03-05 20:00:00,1.35764,1.35899,1.35745,1.35884,3995,2,0
2024-03-05 21:00:00,1.35885,1.35941,1.35819,1.3593899999999999,4751,2,0
2024-03-05 22:00:00,1.3593899999999999,1.35998,1.35907,1.35944,4267,2,0
2024-03-05 23:00:00,1.35945,1.35945,1.3591,1.35922,760,2,0
2024-03-06 00:00:00,1.35934,1.35942,1.35831,1.35898,1010,6,0
2024-03-06 01:00:00,1.35899,1.35954,1.35889,1.35898,1003,2,0
2024-03-06 02:00:00,1.35899,1.35991,1.35898,1.35984,979,2,0
2024-03-06 03:00:00,1.35985,1.35999,1.35855,1.35861,2157,2,0
2024-03-06 04:00:00,1.35861,1.35893,1.35812,1.3583,1371,2,0
2024-03-06 05:00:00,1.35829,1.35888,1.35819,1.35854,2213,2,0
2024-03-06 06:00:00,1.35855,1.35873,1.35838,1.3585,1668,2,0
2024-03-06 07:00:00,1.3585099999999999,1.35857,1.35796,1.35831,2009,2,0
2024-03-06 08:00:00,1.3583,1.35856,1.35803,1.35853,2418,2,0
2024-03-06 09:00:00,1.3585,1.35885,1.35796,1.35876,4913,2,0
2024-03-06 10:00:00,1.35879,1.35944,1.3580999999999999,1.3584100000000001,2391,2,0
2024-03-06 11:00:00,1.3584100000000001,1.35895,1.3580999999999999,1.3580999999999999,4538,2,0
2024-03-06 12:00:00,1.35809,1.35874,1.35792,1.35867,3383,2,0
2024-03-06 13:00:00,1.35866,1.35873,1.35751,1.35765,2605,2,0
2024-03-06 14:00:00,1.35764,1.35893,1.35698,1.35891,3567,2,0
2024-03-06 15:00:00,1.35888,1.35888,1.35648,1.3565800000000001,6793,2,0
2024-03-06 16:00:00,1.3565800000000001,1.35687,1.35298,1.35346,5393,2,0
2024-03-06 17:00:00,1.3534,1.35416,1.35095,1.3513600000000001,8050,2,0
2024-03-06 18:00:00,1.35135,1.35178,1.35054,1.3510499999999999,4966,2,0
2024-03-06 19:00:00,1.35106,1.35163,1.35034,1.35052,4970,2,0
2024-03-06 20:00:00,1.35057,1.35153,1.34985,1.35132,4075,2,0
2024-03-06 21:00:00,1.35132,1.3523100000000001,1.351,1.3516599999999999,5254,2,0
2024-03-06 22:00:00,1.35167,1.35233,1.35157,1.35167,3380,2,0
2024-03-06 23:00:00,1.35169,1.35175,1.35133,1.35141,708,2,0
2024-03-07 00:00:00,1.35095,1.35151,1.35077,1.3514300000000001,557,6,0
2024-03-07 01:00:00,1.3514300000000001,1.35149,1.3511600000000001,1.35122,478,2,0
2024-03-07 02:00:00,1.35121,1.35187,1.35083,1.35159,1432,2,0
2024-03-07 03:00:00,1.35159,1.35226,1.35131,1.35156,2491,2,0
2024-03-07 04:00:00,1.35157,1.35255,1.35148,1.35158,1850,2,0
2024-03-07 05:00:00,1.35157,1.35182,1.35083,1.35098,1583,2,0
2024-03-07 06:00:00,1.35099,1.3510900000000001,1.35029,1.35067,1696,2,0
2024-03-07 07:00:00,1.35067,1.35117,1.35043,1.35115,1837,2,0
2024-03-07 08:00:00,1.35115,1.35144,1.35074,1.35098,2026,2,0
2024-03-07 09:00:00,1.35098,1.3516,1.35062,1.3508,2495,2,0
2024-03-07 10:00:00,1.3508,1.35144,1.35037,1.35093,3765,2,0
2024-03-07 11:00:00,1.35094,1.3516,1.3504800000000001,1.35069,2567,2,0
2024-03-07 12:00:00,1.35068,1.35089,1.34995,1.35005,2453,2,0
2024-03-07 13:00:00,1.35005,1.3504399999999999,1.34964,1.34994,2324,2,0
2024-03-07 14:00:00,1.34995,1.35013,1.34901,1.34941,3129,2,0
2024-03-07 15:00:00,1.34941,1.35053,1.34816,1.34859,5604,2,0
2024-03-07 16:00:00,1.3486,1.34962,1.3483,1.34862,7045,2,0
2024-03-07 17:00:00,1.3486099999999999,1.34925,1.34763,1.34785,5337,2,0
2024-03-07 18:00:00,1.34785,1.34796,1.34607,1.34674,4795,2,0
