time,open,high,low,close,tick_volume,spread,real_volume
2024-12-04 15:30:00,2645.14,2649.13,2641.53,2648.41,7206,19,0
2024-12-04 16:00:00,2648.39,2653.06,2645.04,2652.45,6616,19,0
2024-12-04 16:30:00,2652.49,2653.33,2648.68,2648.96,6987,19,0
2024-12-04 17:00:00,2649.51,2655.92,2648.75,2653.71,7109,19,0
2024-12-04 17:30:00,2653.69,2657.11,2651.77,2655.06,7704,19,0
2024-12-04 18:00:00,2655.06,2655.61,2651.23,2654.51,5274,19,0
2024-12-04 18:30:00,2654.51,2655.25,2646.95,2649.69,4731,19,0
2024-12-04 19:00:00,2649.69,2652.94,2648.43,2651.08,4792,19,0
2024-12-04 19:30:00,2651.08,2652.42,2649.27,2651.34,4251,20,0
2024-12-04 20:00:00,2651.32,2652.94,2650.21,2651.7,4725,20,0
2024-12-04 20:30:00,2651.7,2652.28,2648.83,2649.03,4197,20,0
2024-12-04 21:00:00,2649.03,2655.43,2646.88,2651.16,6093,20,0
2024-12-04 21:30:00,2651.16,2653.13,2650.72,2651.61,4578,20,0
2024-12-04 22:00:00,2651.59,2651.87,2647.94,2648.9,3530,20,0
2024-12-04 22:30:00,2648.9,2650.6,2648.14,2649.97,5148,20,0
2024-12-04 23:00:00,2649.98,2651.14,2648.75,2649.06,1421,23,0
2024-12-04 23:30:00,2649.07,2649.75,2648.95,2649.59,830,23,0
2024-12-05 01:00:00,2649.07,2650.75,2648.75,2650.53,871,22,0
2024-12-05 01:30:00,2650.53,2651.44,2650.08,2650.25,1547,22,0
2024-12-05 02:00:00,2650.25,2650.31,2648.08,2648.37,2090,22,0
2024-12-05 02:30:00,2648.37,2649.62,2647.62,2648.32,2137,22,0
2024-12-05 03:00:00,2648.29,2650.57,2647.3,2649.68,4544,22,0
2024-12-05 03:30:00,2649.69,2650.62,2646.1,2646.91,5012,22,0
2024-12-05 04:00:00,2646.92,2647.38,2645.21,2645.88,3558,22,0
2024-12-05 04:30:00,2645.88,2649.65,2645.51,2646.43,4275,22,0
2024-12-05 05:00:00,2646.43,2648.25,2644.59,2647.8,3850,22,0
2024-12-05 05:30:00,2647.8,2649.19,2646.55,2648.77,1857,22,0
2024-12-05 06:00:00,2648.75,2649.54,2647.16,2647.73,1583,22,0
2024-12-05 06:30:00,2647.71,2648.35,2645.66,2646.16,2005,22,0
2024-12-05 07:00:00,2646.16,2649.32,2645.46,2648.62,2703,22,0
2024-12-05 07:30:00,2648.62,2655.51,2648.44,2653.02,5377,22,0
