time,open,high,low,close,tick_volume,spread,real_volume
2024-03-04 04:00:00,0.65225,0.65288,0.65189,0.65272,2415,2,0
2024-03-04 05:00:00,0.65272,0.65274,0.65222,0.65226,2380,2,0
2024-03-04 06:00:00,0.65226,0.65232,0.65182,0.65197,1064,2,0
2024-03-04 07:00:00,0.65197,0.65203,0.65159,0.65168,1630,2,0
2024-03-04 08:00:00,0.65167,0.65264,0.65157,0.65251,2145,2,0
2024-03-04 09:00:00,0.65252,0.65264,0.65178,0.65254,2741,2,0
2024-03-04 10:00:00,0.65255,0.65273,0.65149,0.65157,3331,2,0
2024-03-04 11:00:00,0.65156,0.65252,0.65153,0.65232,2824,2,0
2024-03-04 12:00:00,0.65231,0.65238,0.65195,0.65224,3079,2,0
2024-03-04 13:00:00,0.65225,0.6523,0.65191,0.65225,2406,2,0
2024-03-04 14:00:00,0.65225,0.65245,0.65187,0.65189,2684,2,0
2024-03-04 15:00:00,0.65188,0.65194,0.6509,0.65168,3845,2,0
2024-03-04 16:00:00,0.65168,0.65211,0.65124,0.65209,3341,2,0
2024-03-04 17:00:00,0.65209,0.65218,0.65129,0.65185,3999,2,0
2024-03-04 18:00:00,0.65186,0.65231,0.65169,0.65197,3211,2,0
2024-03-04 19:00:00,0.65198,0.65204,0.65139,0.65146,2086,2,0
2024-03-04 20:00:00,0.65147,0.65156,0.65113,0.65119,1511,2,0
2024-03-04 21:00:00,0.65119,0.6512,0.65079,0.65098,1443,2,0
2024-03-04 22:00:00,0.65098,0.65122,0.65084,0.65088,1820,2,0
2024-03-04 23:00:00,0.65088,0.65095,0.65073,0.65094,473,2,0
2024-03-05 00:00:00,0.65074,0.65104,0.65068,0.65081,1032,7,0
2024-03-05 01:00:00,0.6509,0.651,0.65037,0.65066,997,2,0
2024-03-05 02:00:00,0.65068,0.65108,0.65052,0.65081,1746,2,0
2024-03-05 03:00:00,0.65081,0.65113,0.65038,0.65086,2457,2,0
2024-03-05 04:00:00,0.65085,0.65093,0.64974,0.65005,1793,2,0
2024-03-05 05:00:00,0.65004,0.65051,0.64989,0.65026,1815,2,0
2024-03-05 06:00:00,0.65027,0.65036,0.65004,0.65013,1039,2,0
2024-03-05 07:00:00,0.65012,0.65023,0.64895,0.64898,1714,2,0
2024-03-05 08:00:00,0.64898,0.64927,0.64773,0.64809,2204,2,0
2024-03-05 09:00:00,0.6481,0.64848,0.64786,0.64841,1757,2,0
2024-03-05 10:00:00,0.6484,0.64866,0.64796,0.64801,2559,2,0
2024-03-05 11:00:00,0.64803,0.64902,0.64787,0.64864,2373,2,0
2024-03-05 12:00:00,0.64864,0.64965,0.64852,0.64937,1807,2,0
2024-03-05 13:00:00,0.64936,0.64958,0.64907,0.64925,1875,2,0
2024-03-05 14:00:00,0.64926,0.64927,0.64879,0.64889,1994,2,0
2024-03-05 15:00:00,0.64889,0.64979,0.64879,0.64942,3651,2,0
2024-03-05 16:00:00,0.64943,0.65025,0.64914,0.64937,4335,2,0
2024-03-05 17:00:00,0.64965,0.65207,0.64959,0.65206,5931,2,0
2024-03-05 18:00:00,0.65207,0.65209,0.65005,0.65055,4073,2,0
2024-03-05 19:00:00,0.65056,0.65127,0.65044,0.65102,3678,2,0
