time,open,high,low,close,tick_volume,spread,real_volume
2025-05-16 16:00:00,1.39585,1.3961299999999999,1.39511,1.39517,641,5,0
2025-05-16 16:15:00,1.39517,1.39558,1.3949099999999999,1.39557,452,5,0
2025-05-16 16:30:00,1.39557,1.39609,1.39526,1.3957600000000001,590,5,0
2025-05-16 16:45:00,1.3957600000000001,1.3957899999999999,1.39509,1.39528,615,5,0
2025-05-16 17:00:00,1.39529,1.39664,1.3951500000000001,1.39652,1024,6,0
2025-05-16 17:15:00,1.39652,1.39699,1.39648,1.39694,711,5,0
2025-05-16 17:30:00,1.39694,1.39804,1.3967399999999999,1.3980299999999999,905,6,0
2025-05-16 17:45:00,1.39802,1.39832,1.3973200000000001,1.39815,1162,7,0
2025-05-16 18:00:00,1.39816,1.3989,1.39806,1.3982700000000001,1044,5,0
2025-05-16 18:15:00,1.3982700000000001,1.3991,1.3982700000000001,1.3988,881,5,0
2025-05-16 18:30:00,1.3988,1.39887,1.3982,1.3985400000000001,483,5,0
2025-05-16 18:45:00,1.39853,1.3991799999999999,1.3985,1.39908,465,5,0
2025-05-16 19:00:00,1.39908,1.39948,1.39874,1.39931,705,5,0
2025-05-16 19:15:00,1.39931,1.3995199999999999,1.39894,1.39907,360,5,0
2025-05-16 19:30:00,1.39908,1.39916,1.39852,1.3986,471,5,0
2025-05-16 19:45:00,1.39859,1.39869,1.39829,1.39858,344,5,0
2025-05-16 20:00:00,1.3985699999999999,1.39877,1.39835,1.39869,424,5,0
2025-05-16 20:15:00,1.39869,1.39875,1.39851,1.3986399999999999,300,5,0
2025-05-16 20:30:00,1.3986399999999999,1.39885,1.3986399999999999,1.39883,356,5,0
2025-05-16 20:45:00,1.39883,1.39911,1.3985400000000001,1.3989,394,5,0
2025-05-16 21:00:00,1.3989,1.39926,1.39879,1.39926,346,5,0
2025-05-16 21:15:00,1.39926,1.39955,1.39904,1.3992499999999999,329,5,0
2025-05-16 21:30:00,1.39926,1.3994,1.39858,1.39871,412,5,0
2025-05-16 21:45:00,1.39871,1.39871,1.39829,1.3984,433,5,0
2025-05-16 22:00:00,1.3984,1.39862,1.39814,1.39849,371,5,0
2025-05-16 22:15:00,1.39849,1.3987,1.39846,1.39865,328,5,0
2025-05-16 22:30:00,1.39865,1.39871,1.39815,1.39838,369,5,0
2025-05-16 22:45:00,1.39838,1.3985,1.39808,1.39808,537,5,0
2025-05-16 23:00:00,1.39808,1.3981,1.3975,1.39751,255,6,0
2025-05-16 23:15:00,1.39753,1.3976199999999999,1.39711,1.39718,212,6,0
2025-05-16 23:30:00,1.39717,1.39734,1.39641,1.39734,401,6,0
2025-05-16 23:45:00,1.39733,1.3974199999999999,1.39618,1.39628,343,17,0
2025-05-19 00:00:00,1.39621,1.39649,1.39619,1.3963700000000001,41,134,0
2025-05-19 00:15:00,1.3963700000000001,1.39662,1.39626,1.39627,99,84,0
2025-05-19 00:30:00,1.39627,1.3964699999999999,1.39618,1.39639,130,69,0
2025-05-19 00:45:00,1.39639,1.39655,1.39624,1.39624,245,79,0
2025-05-19 01:00:00,1.39632,1.39649,1.3957,1.39592,550,5,0
2025-05-19 01:15:00,1.39592,1.39607,1.39564,1.39572,196,5,0
2025-05-19 01:30:00,1.39572,1.39585,1.39536,1.39573,244,5,0
2025-05-19 01:45:00,1.39573,1.39575,1.39532,1.39562,193,5,0
2025-05-19 02:00:00,1.39561,1.39572,1.39535,1.39538,260,5,0
2025-05-19 02:15:00,1.39538,1.39539,1.3951,1.39519,253,5,0
2025-05-19 02:30:00,1.39519,1.39558,1.39516,1.3955,319,6,0
2025-05-19 02:45:00,1.3955,1.39574,1.39523,1.39523,466,6,0
2025-05-19 03:00:00,1.39521,1.3961000000000001,1.39511,1.39577,713,6,0
2025-05-19 03:15:00,1.39577,1.39619,1.39577,1.39616,577,5,0
2025-05-19 03:30:00,1.39616,1.39624,1.39585,1.39611,544,5,0
2025-05-19 03:45:00,1.39611,1.39618,1.39544,1.3958,580,6,0
2025-05-19 04:00:00,1.3958,1.3964400000000001,1.39577,1.39638,559,5,0
2025-05-19 04:15:00,1.39638,1.39684,1.3963700000000001,1.39651,487,5,0
2025-05-19 04:30:00,1.3965,1.39691,1.39621,1.39673,566,5,0
2025-05-19 04:45:00,1.39673,1.3970799999999999,1.39672,1.39694,553,5,0
2025-05-19 05:00:00,1.39694,1.39715,1.39669,1.39675,444,5,0
2025-05-19 05:15:00,1.39675,1.39677,1.39633,1.39636,380,5,0
2025-05-19 05:30:00,1.39636,1.39675,1.39633,1.39657,438,5,0
2025-05-19 05:45:00,1.39657,1.397,1.3964699999999999,1.39693,413,6,0
2025-05-19 06:00:00,1.39693,1.397,1.3967,1.39677,348,5,0
2025-05-19 06:15:00,1.39677,1.39683,1.39655,1.39673,322,5,0
2025-05-19 06:30:00,1.39673,1.39695,1.39657,1.39689,381,5,0
2025-05-19 06:45:00,1.39689,1.3971,1.39677,1.39695,417,5,0
2025-05-19 07:00:00,1.39695,1.39724,1.39685,1.39692,346,5,0
2025-05-19 07:15:00,1.39692,1.39702,1.39663,1.39667,355,5,0
2025-05-19 07:30:00,1.39667,1.39703,1.39658,1.39697,293,5,0
2025-05-19 07:45:00,1.39697,1.39727,1.39683,1.3971,415,5,0
2025-05-19 08:00:00,1.3971,1.3971,1.39664,1.39707,480,5,0
2025-05-19 08:15:00,1.39707,1.39715,1.39684,1.39689,364,5,0
2025-05-19 08:30:00,1.39689,1.39716,1.3968,1.39693,368,5,0
2025-05-19 08:45:00,1.39693,1.39719,1.39661,1.3967100000000001,447,5,0
2025-05-19 09:00:00,1.3967100000000001,1.3970099999999999,1.39626,1.39651,592,5,0
2025-05-19 09:15:00,1.39651,1.39667,1.39611,1.39661,641,6,0
2025-05-19 09:30:00,1.39661,1.39677,1.3961700000000001,1.3967,604,5,0
2025-05-19 09:45:00,1.3967,1.39684,1.39621,1.39636,448,5,0
2025-05-19 10:00:00,1.39636,1.39654,1.3955600000000001,1.3958599999999999,701,6,0
2025-05-19 10:15:00,1.3958599999999999,1.3958599999999999,1.3951799999999999,1.39532,652,5,0
2025-05-19 10:30:00,1.39531,1.39553,1.39493,1.39501,635,5,0
2025-05-19 10:45:00,1.395,1.39545,1.39484,1.39532,680,5,0
2025-05-19 11:00:00,1.3953,1.3955199999999999,1.3951500000000001,1.39519,679,5,0
2025-05-19 11:15:00,1.3952,1.39558,1.39502,1.39533,773,5,0
2025-05-19 11:30:00,1.39533,1.39609,1.3952499999999999,1.39608,640,5,0
2025-05-19 11:45:00,1.39608,1.39619,1.39502,1.39529,799,5,0
2025-05-19 12:00:00,1.39529,1.39537,1.39477,1.3949099999999999,768,6,0
2025-05-19 12:15:00,1.3949099999999999,1.39508,1.39477,1.39496,526,5,0
2025-05-19 12:30:00,1.39494,1.39496,1.39441,1.39465,365,5,0
