time,open,high,low,close,tick_volume,spread,real_volume
2024-03-04 04:00:00,150.127,150.189,150.098,150.173,3110,2,0
2024-03-04 05:00:00,150.172,150.194,150.11,150.163,2790,2,0
2024-03-04 06:00:00,150.162,150.266,150.142,150.255,1875,2,0
2024-03-04 07:00:00,150.256,150.321,150.224,150.3,2383,2,0
2024-03-04 08:00:00,150.3,150.387,150.266,150.359,2684,2,0
2024-03-04 09:00:00,150.357,150.4,150.297,150.309,5657,2,0
2024-03-04 10:00:00,150.307,150.381,150.171,150.375,6041,2,0
2024-03-04 11:00:00,150.375,150.396,150.188,150.246,4885,2,0
2024-03-04 12:00:00,150.246,150.465,150.246,150.418,6733,2,0
2024-03-04 13:00:00,150.417,150.463,150.386,150.422,5434,2,0
2024-03-04 14:00:00,150.422,150.446,150.341,150.443,4264,2,0
2024-03-04 15:00:00,150.443,150.567,150.433,150.459,5658,2,0
2024-03-04 16:00:00,150.458,150.551,150.312,150.332,5928,2,0
2024-03-04 17:00:00,150.335,150.5,150.329,150.484,5516,2,0
2024-03-04 18:00:00,150.484,150.524,150.432,150.45,5975,2,0
2024-03-04 19:00:00,150.449,150.543,150.431,150.524,5257,2,0
2024-03-04 20:00:00,150.524,150.559,150.485,150.555,2694,2,0
2024-03-04 21:00:00,150.555,150.564,150.493,150.55,3147,2,0
2024-03-04 22:00:00,150.548,150.559,150.482,150.522,3080,2,0
2024-03-04 23:00:00,150.515,150.535,150.495,150.516,922,2,0
2024-03-05 00:00:00,150.505,150.531,150.412,150.437,985,9,0
2024-03-05 01:00:00,150.448,150.542,150.38,150.452,1940,2,0
2024-03-05 02:00:00,150.458,150.486,150.35,150.399,4101,2,0
2024-03-05 03:00:00,150.401,150.485,150.381,150.465,4599,2,0
2024-03-05 04:00:00,150.464,150.54,150.45,150.495,3759,2,0
2024-03-05 05:00:00,150.496,150.509,150.44,150.499,3251,2,0
2024-03-05 06:00:00,150.498,150.536,150.481,150.533,3942,2,0
2024-03-05 07:00:00,150.532,150.546,150.459,150.496,3891,2,0
2024-03-05 08:00:00,150.496,150.545,150.459,150.48,4212,2,0
2024-03-05 09:00:00,150.484,150.504,150.347,150.418,4446,2,0
2024-03-05 10:00:00,150.419,150.486,150.343,150.447,4491,2,0
2024-03-05 11:00:00,150.447,150.462,150.37,150.413,4701,2,0
2024-03-05 12:00:00,150.411,150.429,150.388,150.407,2617,2,0
2024-03-05 13:00:00,150.407,150.438,150.363,150.414,2898,2,0
2024-03-05 14:00:00,150.415,150.439,150.373,150.395,3174,2,0
2024-03-05 15:00:00,150.396,150.396,150.061,150.087,8936,2,0
2024-03-05 16:00:00,150.087,150.181,149.999,150.12,7396,2,0
2024-03-05 17:00:00,150.12,150.12,149.702,149.982,10474,2,0
2024-03-05 18:00:00,149.982,150.225,149.963,150.146,8433,2,0
2024-03-05 19:00:00,150.148,150.171,150.052,150.093,5722,2,0
2024-03-05 20:00:00,150.094,150.112,149.974,149.978,4503,2,0
2024-03-05 21:00:00,149.977,150.051,149.925,149.936,5380,2,0
2024-03-05 22:00:00,149.936,149.954,149.838,149.918,5293,2,0
2024-03-05 23:00:00,149.918,150.06,149.907,150.057,1356,2,0
2024-03-06 00:00:00,150.019,150.061,150.0,150.0,577,6,0
2024-03-06 01:00:00,150.003,150.052,149.813,150.052,2380,2,0
2024-03-06 02:00:00,150.053,150.084,149.896,149.993,3599,2,0
2024-03-06 03:00:00,149.993,150.043,149.956,150.031,3740,2,0
2024-03-06 04:00:00,150.03,150.031,149.892,149.905,2235,2,0
2024-03-06 05:00:00,149.906,149.995,149.905,149.978,3219,2,0
2024-03-06 06:00:00,149.978,150.021,149.932,149.938,2473,2,0
2024-03-06 07:00:00,149.939,149.941,149.805,149.911,1938,2,0
2024-03-06 08:00:00,149.913,149.936,149.824,149.843,3385,2,0
2024-03-06 09:00:00,149.842,149.844,149.324,149.533,7027,2,0
2024-03-06 10:00:00,149.534,149.805,149.529,149.75,6319,2,0
2024-03-06 11:00:00,149.75,149.863,149.62,149.645,4990,2,0
2024-03-06 12:00:00,149.646,149.809,149.568,149.742,4397,2,0
2024-03-06 13:00:00,149.744,149.8,149.684,149.711,3845,2,0
2024-03-06 14:00:00,149.712,149.744,149.556,149.633,5034,2,0
2024-03-06 15:00:00,149.637,149.698,149.332,149.367,9057,2,0
2024-03-06 16:00:00,149.367,149.444,149.269,149.378,6889,2,0
2024-03-06 17:00:00,149.372,149.644,149.26,149.368,9221,2,0
2024-03-06 18:00:00,149.37,149.447,149.129,149.173,6826,2,0
2024-03-06 19:00:00,149.172,149.355,149.091,149.323,6777,2,0
2024-03-06 20:00:00,149.322,149.328,149.199,149.263,4265,2,0
2024-03-06 21:00:00,149.265,149.384,149.254,149.345,4948,2,0
2024-03-06 22:00:00,149.346,149.47,149.344,149.352,3715,2,0
2024-03-06 23:00:00,149.357,149.448,149.355,149.414,1440,2,0
2024-03-07 00:00:00,149.342,149.365,149.266,149.334,906,6,0
2024-03-07 01:00:00,149.33,149.33,149.194,149.26,2344,2,0
2024-03-07 02:00:00,149.26,149.26,148.881,148.895,7246,2,0
2024-03-07 03:00:00,148.895,148.972,148.558,148.615,8816,3,0
2024-03-07 04:00:00,148.607,148.793,148.6,148.753,5459,2,0
2024-03-07 05:00:00,148.753,148.77,148.603,148.665,6795,2,0
2024-03-07 06:00:00,148.667,148.671,148.4,148.549,6920,2,0
2024-03-07 07:00:00,148.549,148.676,148.508,148.635,5195,2,0
2024-03-07 08:00:00,148.637,148.677,148.117,148.196,5616,2,0
2024-03-07 09:00:00,148.196,148.254,147.936,147.94,7115,2,0
2024-03-07 10:00:00,147.939,148.101,147.81,147.928,7879,2,0
2024-03-07 11:00:00,147.929,148.109,147.831,147.985,4502,2,0
2024-03-07 12:00:00,147.985,147.993,147.864,147.87,5030,2,0
2024-03-07 13:00:00,147.869,147.905,147.767,147.839,4617,2,0
2024-03-07 14:00:00,147.836,147.88,147.683,147.833,5300,2,0
2024-03-07 15:00:00,147.833,147.923,147.584,147.768,9638,2,0
2024-03-07 16:00:00,147.766,148.217,147.73,148.121,10371,2,0
2024-03-07 17:00:00,148.12,148.299,148.016,148.137,8652,2,0
2024-03-07 18:00:00,148.136,148.18,147.889,148.092,9431,2,0
2024-03-07 19:00:00,148.09,148.233,148.081,148.106,5989,2,0
2024-03-07 20:00:00,148.108,148.126,148.023,148.11,5857,2,0
2024-03-07 21:00:00,148.111,148.132,148.001,148.003,5738,2,0
2024-03-07 22:00:00,148.007,148.11,147.995,148.079,3801,2,0
2024-03-07 23:00:00,148.079,148.079,148.004,148.027,1070,2,0
2024-03-08 00:00:00,147.989,148.002,147.843,147.91,1274,6,0
2024-03-08 01:00:00,147.902,147.942,147.822,147.861,1516,2,0
2024-03-08 02:00:00,147.861,147.89,147.519,147.748,4754,2,0
2024-03-08 03:00:00,147.749,148.116,147.651,147.974,4960,2,0
2024-03-08 04:00:00,147.975,148.087,147.876,147.963,4353,2,0
2024-03-08 05:00:00,147.965,148.054,147.804,147.812,3036,2,0
2024-03-08 06:00:00,147.811,147.906,147.772,147.854,2899,2,0
2024-03-08 07:00:00,147.854,147.867,147.774,147.8,3134,2,0
2024-03-08 08:00:00,147.799,147.985,147.799,147.853,2823,2,0
2024-03-08 09:00:00,147.853,148.045,147.796,147.881,5354,2,0
2024-03-08 10:00:00,147.883,147.969,147.799,147.815,4460,2,0
2024-03-08 11:00:00,147.815,147.826,146.873,147.132,7283,2,0
2024-03-08 12:00:00,147.133,147.206,146.952,147.095,4631,2,0
2024-03-08 13:00:00,147.095,147.119,146.952,147.096,3336,2,0
2024-03-08 14:00:00,147.095,147.238,147.082,147.226,2788,2,0
2024-03-08 15:00:00,147.228,147.495,146.481,146.961,10343,2,0
2024-03-08 16:00:00,146.963,147.045,146.689,146.891,10988,2,0
2024-03-08 17:00:00,146.891,147.233,146.847,147.028,7806,2,0
2024-03-08 18:00:00,147.03,147.256,147.025,147.174,6870,2,0
2024-03-08 19:00:00,147.174,147.184,147.023,147.025,7131,2,0
2024-03-08 20:00:00,147.025,147.143,146.987,147.066,5649,2,0
2024-03-08 21:00:00,147.065,147.16,147.044,147.045,5457,2,0
2024-03-08 22:00:00,147.047,147.105,147.028,147.058,3254,2,0
2024-03-08 23:00:00,147.057,147.111,147.033,147.082,1658,2,0
2024-03-11 01:00:00,147.012,147.125,147.01,147.042,927,2,0
2024-03-11 02:00:00,147.044,147.044,146.703,146.795,3248,2,0
2024-03-11 03:00:00,146.798,146.928,146.668,146.759,5121,2,0
2024-03-11 04:00:00,146.759,146.891,146.532,146.876,4806,2,0
2024-03-11 05:00:00,146.875,147.087,146.871,147.068,2981,2,0
2024-03-11 06:00:00,147.07,147.071,146.914,146.933,2390,2,0
2024-03-11 07:00:00,146.932,147.046,146.886,146.9,2634,2,0
2024-03-11 08:00:00,146.899,147.079,146.862,146.976,2420,2,0
2024-03-11 09:00:00,146.974,147.063,146.871,146.918,2871,2,0
2024-03-11 10:00:00,146.92,147.023,146.726,146.748,4579,2,0
2024-03-11 11:00:00,146.747,146.855,146.63,146.715,5061,2,0
2024-03-11 12:00:00,146.715,146.736,146.482,146.61,3934,2,0
2024-03-11 13:00:00,146.61,146.706,146.531,146.665,4900,2,0
2024-03-11 14:00:00,146.666,146.74,146.618,146.642,3073,2,0
2024-03-11 15:00:00,146.644,146.896,146.617,146.823,4609,2,0
2024-03-11 16:00:00,146.826,146.97,146.758,146.967,4705,2,0
2024-03-11 17:00:00,146.967,147.145,146.954,146.99,4664,2,0
2024-03-11 18:00:00,146.989,147.045,146.826,146.859,5013,2,0
2024-03-11 19:00:00,146.859,146.938,146.811,146.868,4041,2,0
2024-03-11 20:00:00,146.868,146.932,146.74,146.919,4792,2,0
2024-03-11 21:00:00,146.919,147.053,146.916,146.942,2997,2,0
2024-03-11 22:00:00,146.943,146.978,146.931,146.964,3050,2,0
